lat,lng
40.112482,-88.206884
40.116382,-88.204476
40.112458,-88.207457
40.112458,-88.207457
40.096838,-88.194922
40.096838,-88.194922
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.307166,-88.174775
40.307166,-88.174775
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.097232,-88.308578
40.112458,-88.207457
40.112458,-88.207457
40.109287,-88.207326
40.109287,-88.207326
40.094755,-88.191649
40.307166,-88.174775
40.30697,-88.168942
39.986379,-88.262567
40.113237,-88.16273
40.304337,-88.136474
40.107733,-88.197909
40.305582,-88.139819
40.079289,-88.247546
40.112458,-88.207457
40.076154,-88.200453
40.098702,-88.388356
40.098702,-88.388356
40.186738,-88.437603
40.111052,-88.050793
40.113192,-88.0417
40.116382,-88.204476
40.069035,-88.253433
40.069035,-88.253433
40.112458,-88.207457
40.297669,-88.163435
40.069035,-88.253433
40.079289,-88.247546
40.111277,-88.207467
39.942121,-88.455284
40.083453,-88.233039
40.0989,-88.2209
40.0989,-88.2209
40.184934,-88.180649
40.111277,-88.207467
40.117424,-88.213451
40.087426,-88.197651
40.112458,-88.207457
40.10626,-88.195277
40.10626,-88.195277
40.111277,-88.207467
40.111277,-88.207467
40.111277,-88.207467
40.049781,-88.252065
40.049781,-88.252065
40.112458,-88.207457
40.281877,-88.403491
40.111057,-88.207471
40.111057,-88.207471
40.312036,-88.155834
40.112458,-88.207457
40.302588,-88.129694
40.108829,-88.168256
41.142863,-87.869119
40.127653,-88.219526
40.127653,-88.219526
40.112833,-88.219436
40.112833,-88.219436
40.011328,-88.406383
40.011328,-88.406383
40.112903,-88.214148
40.112903,-88.214148
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.14531,-88.188703
40.112458,-88.207457
40.14531,-88.188703
40.112458,-88.207457
40.112458,-88.207457
40.14531,-88.188703
40.112458,-88.207457
40.112458,-88.207457
40.324201,-88.133379
40.112458,-88.207457
40.116382,-88.204476
40.116382,-88.204476
40.105715,-88.192165
40.112458,-88.207457
40.076154,-88.200453
40.117293,-88.207812
40.117293,-88.207812
40.098702,-88.388356
40.311966,-88.1597
40.320108,-88.139299
40.307512,-88.134731
40.307512,-88.134731
40.060362,-88.241054
40.116816,-88.31454
40.112458,-88.207457
40.112001,-88.201389
40.094693,-88.198612
40.294753,-88.158653
40.311966,-88.1597
40.311966,-88.1597
40.11869,-88.040534
40.117177,-88.040938
40.117177,-88.040938
40.117177,-88.040938
40.093813,-88.201675
40.093813,-88.201675
40.093813,-88.201675
40.132398,-88.197259
40.132398,-88.197259
40.132398,-88.197259
40.132398,-88.197259
40.113709,-88.211467
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.123036,-88.215794
40.10626,-88.195277
40.311454,-88.193874
40.105748,-88.183215
40.105748,-88.183215
41.142863,-87.869119
40.315873,-88.1365
40.127983,-88.200615
40.184934,-88.180649
40.18599,-88.298078
40.18599,-88.298078
40.312036,-88.155834
40.312036,-88.155834
40.312036,-88.155834
40.12904,-88.23846
40.11655,-88.243522
40.069035,-88.253433
40.312036,-88.155834
40.312036,-88.155834
40.312036,-88.155834
40.123227,-88.2204
40.123227,-88.2204
40.123227,-88.2204
40.109586,-88.219317
40.069035,-88.253433
40.069035,-88.253433
40.069035,-88.253433
40.126045,-88.042292
40.126045,-88.042292
40.101675,-88.195602
40.101675,-88.195602
40.120096,-88.219395
40.081739,-88.277181
40.123819,-88.199628
40.100342,-88.181374
40.120096,-88.219395
40.120096,-88.219395
40.120096,-88.219395
40.120096,-88.219395
40.120096,-88.219395
40.120096,-88.219395
40.054204,-88.251459
40.091481,-88.193041
40.120096,-88.219395
40.102407,-88.198387
40.102407,-88.198387
40.102407,-88.198387
40.102407,-88.198387
40.074137,-88.248406
40.116284,-88.172657
40.116284,-88.172657
40.120096,-88.219395
40.120096,-88.219395
40.113595,-88.205005
40.120096,-88.219395
40.198655,-88.365323
40.285727,-88.121483
40.285727,-88.121483
40.285727,-88.121483
40.285727,-88.121483
40.285727,-88.121483
40.285727,-88.121483
40.285727,-88.121483
40.285727,-88.121483
40.303572,-87.947726
40.303572,-87.947726
40.204919,-88.366167
40.306971,-88.152311
40.011328,-88.406383
40.288102,-88.165691
40.288102,-88.165691
40.094693,-88.198612
40.116328,-88.243522
40.115788,-88.205032
40.10488,-88.187537
40.113595,-88.205005
40.113595,-88.205005
40.18599,-88.298078
40.091492,-88.191794
40.113098,-88.3125
40.315873,-88.1365
40.315873,-88.1365
40.115591,-88.180123
40.112458,-88.207457
40.102806,-88.189597
40.102806,-88.189597
40.102806,-88.189597
40.112459,-88.208926
40.112458,-88.207457
40.114453,-88.210319
40.067912,-88.238726
40.312036,-88.155834
40.069035,-88.253433
40.312036,-88.155834
40.112458,-88.207457
40.095473,-88.245075
40.11337,-88.162846
40.076154,-88.200453
40.11337,-88.162846
40.11337,-88.162846
40.054582,-88.257091
40.116473,-88.205021
40.184934,-88.180649
40.069035,-88.253433
40.312036,-88.155834
40.183542,-88.067453
40.312036,-88.155834
40.312036,-88.155834
40.312036,-88.155834
40.312036,-88.155834
40.312036,-88.155834
40.011044,-88.163043
40.011044,-88.163043
40.313147,-88.15587
40.111705,-88.206598
40.116328,-88.243522
40.116328,-88.243522
40.116328,-88.243522
40.127218,-88.244447
40.11655,-88.243522
40.112458,-88.207457
40.106444,-88.170453
40.106444,-88.170453
40.18599,-88.298078
40.18599,-88.298078
40.18599,-88.298078
40.307166,-88.174775
40.194439,-88.401291
40.315873,-88.1365
40.315873,-88.1365
40.11073,-88.211781
40.076154,-88.200453
40.112458,-88.207457
40.312036,-88.155834
40.105303,-88.184737
40.112458,-88.207457
40.142179,-88.029012
40.142179,-88.029012
40.214551,-88.363311
40.214551,-88.363311
40.104178,-88.224652
40.104178,-88.224652
40.306971,-88.152311
40.112458,-88.207457
40.101715,-88.1856
40.111277,-88.207467
40.0989,-88.2209
40.090692,-88.191725
40.334036,-88.136483
40.334036,-88.136483
40.334036,-88.136483
40.270407,-88.17576
40.270407,-88.17576
40.270407,-88.17576
40.270407,-88.17576
40.270407,-88.17576
40.115338,-88.036955
40.115338,-88.036955
40.079289,-88.247546
40.066623,-88.249472
40.069035,-88.253433
40.1407,-88.191398
40.112297,-88.197845
40.100992,-88.192249
40.11255,-88.171555
40.116472,-88.214777
40.102806,-88.189597
40.311979,-88.169923
40.311979,-88.169923
40.311979,-88.169923
40.070643,-88.251551
40.116348,-88.195805
40.114453,-88.210319
40.312036,-88.155834
40.098702,-88.388356
40.100753,-88.196971
40.117293,-88.207812
40.117293,-88.207812
40.112458,-88.207457
40.111277,-88.207467
40.112458,-88.207457
40.112458,-88.207457
40.10626,-88.195277
40.32011,-88.138844
40.312055,-88.147947
40.110871,-88.200305
40.139859,-88.191698
40.116328,-88.243522
40.123701,-88.219465
40.123701,-88.219465
40.123701,-88.219465
40.112458,-88.207457
40.104608,-88.219215
40.104608,-88.219215
40.270407,-88.17576
40.115461,-88.22072
40.118338,-88.21508
40.112383,-88.211081
40.112383,-88.211081
40.05145,-88.190331
40.11013,-88.2218
40.112458,-88.207457
40.201343,-88.371306
39.986379,-88.262567
40.32011,-88.138844
40.32011,-88.138844
40.32011,-88.138844
40.32011,-88.138844
40.32011,-88.138844
40.069035,-88.253433
40.312062,-88.140443
40.125578,-88.225866
40.103171,-88.183804
40.098821,-88.182902
40.098821,-88.182902
40.098821,-88.182902
40.098821,-88.182902
40.098821,-88.182902
40.31325,-88.348168
40.106659,-88.202464
40.112531,-88.204921
39.997497,-88.151887
40.111277,-88.207467
40.076154,-88.200453
40.076154,-88.200453
40.312036,-88.155834
40.184934,-88.180649
40.184934,-88.180649
40.120073,-88.221997
40.120073,-88.221997
40.111277,-88.207467
40.060722,-87.994519
40.314497,-88.354809
40.125142,-88.331718
40.370983,-88.059705
39.887089,-88.066034
40.092271,-88.194297
40.112835,-88.217932
40.120614,-88.221097
40.308242,-88.159665
40.316699,-88.142836
40.0989,-88.2209
40.0989,-88.2209
40.116473,-88.205021
40.312036,-88.155834
40.087732,-88.182145
40.092271,-88.193845
40.117449,-88.208665
40.117449,-88.208665
40.117449,-88.208665
40.117449,-88.208665
40.317464,-88.142149
40.317464,-88.142149
40.112458,-88.207457
40.305246,-88.128588
40.100719,-88.210819
40.112458,-88.207457
40.112458,-88.207457
40.103054,-88.205007
40.315607,-88.152375
40.315607,-88.152375
40.116511,-88.210833
40.112482,-88.206884
40.306393,-88.155803
40.308784,-88.150616
40.308962,-88.135857
40.312036,-88.155834
40.076154,-88.200453
40.076154,-88.200453
40.184934,-88.180649
40.002537,-88.157945
40.123701,-88.219465
40.03609,-87.967537
40.03609,-87.967537
40.109772,-88.195742
40.116442,-88.206758
40.116442,-88.206758
40.18599,-88.298078
42.380905,-89.824858
40.111277,-88.207467
40.111277,-88.207467
40.129252,-88.219515
40.129252,-88.219515
40.129884,-88.197954
40.129884,-88.197954
40.129884,-88.197954
40.069035,-88.253433
40.113,-88.199201
40.113,-88.199201
40.113,-88.199201
40.079289,-88.247546
40.069035,-88.253433
40.069035,-88.253433
40.057163,-88.252956
40.057163,-88.252956
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.113383,-88.217679
40.315873,-88.1365
40.114025,-88.282509
40.112458,-88.207457
40.112458,-88.207457
40.107684,-88.202472
40.304622,-88.127178
40.112458,-88.207457
40.112458,-88.207457
40.076154,-88.200453
40.098287,-88.187614
40.112458,-88.207457
40.112655,-88.172596
40.113237,-88.16273
40.087055,-88.178535
40.308242,-88.159665
40.079289,-88.247546
40.079289,-88.247546
42.086108,-88.142125
40.054582,-88.257091
40.123701,-88.219465
40.123701,-88.219465
40.136001,-88.245376
40.110193,-88.204892
40.091419,-88.201941
40.312036,-88.155834
40.112458,-88.207457
40.112458,-88.207457
40.116501,-88.213015
40.125562,-88.200339
40.098386,-88.193501
40.098386,-88.193501
40.112458,-88.207457
40.069024,-88.251594
40.111277,-88.207467
40.110193,-88.204892
40.112458,-88.207457
40.112458,-88.207457
40.111277,-88.207467
40.111277,-88.207467
40.111277,-88.207467
40.111277,-88.207467
40.113494,-88.038022
40.111277,-88.207467
40.111277,-88.207467
40.28898,-88.165657
40.112458,-88.207457
40.103054,-88.205007
40.103054,-88.205007
40.128647,-88.22206
40.128647,-88.22206
40.11532,-87.958755
40.025673,-88.073317
40.116472,-88.214777
40.085799,-88.190537
40.055211,-88.38795
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.096838,-88.194922
40.302472,-88.133435
39.986379,-88.262567
40.307166,-88.174775
40.112458,-88.207457
40.055069,-88.253097
40.300943,-88.131437
40.112458,-88.207457
40.112458,-88.207457
40.11013,-88.2218
40.116473,-88.205021
40.116473,-88.205021
40.083453,-88.233039
40.083453,-88.233039
40.298656,-88.160573
39.986379,-88.262567
40.116328,-88.243522
40.111703,-88.20375
40.111703,-88.20375
40.111703,-88.20375
40.111703,-88.20375
40.310255,-88.146377
40.310255,-88.146377
40.112458,-88.207457
40.109311,-88.204851
40.10626,-88.195277
40.112458,-88.207457
40.116328,-88.243522
40.112458,-88.207457
40.111277,-88.207467
40.105559,-88.21599
40.105559,-88.21599
40.201343,-88.371306
40.069035,-88.253433
40.079289,-88.247546
40.194439,-88.401291
40.194439,-88.401291
40.308242,-88.159665
40.312036,-88.155834
40.119169,-88.219396
40.122071,-88.197211
40.312036,-88.155834
40.312036,-88.155834
40.313899,-88.16422
40.11213,-88.208927
40.11213,-88.208927
40.112458,-88.207457
40.126964,-88.199653
40.126964,-88.199653
40.126964,-88.199653
40.126964,-88.199653
40.126964,-88.199653
40.126964,-88.199653
40.067912,-88.238726
40.093838,-88.193803
40.10053,-88.193144
40.10053,-88.193144
40.307166,-88.174775
40.113237,-88.16273
40.104866,-88.176392
40.110753,-88.208973
40.128948,-88.21952
40.113213,-88.043434
40.113213,-88.043434
40.116511,-88.210833
40.31198,-88.158851
40.11213,-88.208927
40.11213,-88.208927
40.11213,-88.208927
40.089897,-88.195903
40.120285,-88.225739
40.308242,-88.159665
40.079289,-88.247546
40.116511,-88.210833
40.11323,-88.225651
40.113237,-88.16273
40.312036,-88.155834
40.069024,-88.251594
40.32011,-88.141238
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.069035,-88.253433
40.129035,-88.221733
40.079289,-88.247546
40.112458,-88.207457
40.112458,-88.207457
40.322955,-88.147773
40.112458,-88.207457
40.079289,-88.247546
40.112458,-88.207457
40.111277,-88.207467
40.112458,-88.207457
40.100535,-88.193155
40.325443,-88.328011
40.093854,-88.191858
40.093854,-88.191858
40.093854,-88.191858
40.093854,-88.191858
40.321988,-88.153593
40.09469,-88.201402
40.315607,-88.152375
40.112458,-88.207457
40.111277,-88.207467
40.111277,-88.207467
40.109145,-88.214531
40.109145,-88.214531
40.116472,-88.214777
40.306972,-88.153784
40.207784,-88.363008
40.207784,-88.363008
40.207784,-88.363008
40.312036,-88.155834
40.112507,-88.20631
40.112507,-88.20631
40.135656,-88.226808
40.30148,-88.157921
40.123819,-88.199628
40.123819,-88.199628
40.112459,-88.208926
40.112507,-88.20631
40.305092,-88.140656
40.093791,-88.202666
40.123777,-88.205344
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.107725,-88.199075
40.111277,-88.207467
40.111277,-88.207467
40.307166,-88.174775
40.113237,-88.16273
40.104106,-88.20965
40.091477,-88.196342
40.091477,-88.196342
40.093065,-88.192989
40.122071,-88.198392
40.114524,-88.220698
40.112458,-88.207457
40.089096,-88.193812
40.315873,-88.1365
40.315873,-88.1365
40.315873,-88.1365
40.315873,-88.1365
40.10626,-88.195277
40.10626,-88.195277
40.10626,-88.195277
40.10626,-88.195277
40.10626,-88.195277
40.319542,-88.136495
40.304597,-88.136189
40.306971,-88.152311
40.110559,-88.192206
39.964163,-88.344462
40.113595,-88.205005
40.112458,-88.207457
40.303633,-88.153542
40.085799,-88.190537
40.112458,-88.207457
40.111475,-88.207464
40.111475,-88.207464
40.127343,-88.227639
40.127343,-88.227639
40.127343,-88.227639
40.112458,-88.207457
40.112833,-88.219436
40.112833,-88.219436
40.112458,-88.207457
40.110646,-88.21606
40.308182,-88.158128
40.308182,-88.158128
40.116289,-88.206272
40.116289,-88.206272
40.116289,-88.206272
40.112458,-88.207457
40.311966,-88.1597
40.114453,-88.210319
40.003637,-88.159964
40.094693,-88.198612
40.184934,-88.180649
40.101715,-88.1856
40.101715,-88.1856
40.184934,-88.180649
40.112458,-88.207457
40.306153,-88.134731
39.986379,-88.262567
40.069389,-88.276528
40.184934,-88.180649
40.111277,-88.207467
40.111277,-88.207467
40.111277,-88.207467
40.28673,-88.165385
40.123231,-88.219463
40.123231,-88.219463
40.112114,-88.205043
40.112114,-88.205043
40.127426,-88.275019
40.096838,-88.194922
40.112458,-88.207457
40.083466,-88.230289
40.083466,-88.230289
40.083466,-88.230289
40.113439,-88.207399
40.113439,-88.207399
40.091129,-88.185391
40.112458,-88.207457
40.110838,-88.202579
40.110838,-88.202579
40.110838,-88.202579
40.110067,-87.956608
40.112507,-88.20631
40.112507,-88.20631
40.112507,-88.20631
40.117424,-88.213451
40.117424,-88.213451
40.112458,-88.207457
40.110585,-88.223939
40.311966,-88.1597
40.311966,-88.1597
40.367114,-88.134858
40.367114,-88.134858
40.10626,-88.195277
40.112458,-88.207457
40.355109,-88.290267
40.355109,-88.290267
40.110193,-88.204892
40.308262,-88.140582
40.079386,-88.254848
40.312036,-88.155834
40.312036,-88.155834
40.312036,-88.155834
40.298108,-88.15822
40.109565,-87.956611
40.299494,-88.134571
40.130373,-88.197602
40.18599,-88.298078
40.307512,-88.134731
40.307512,-88.134731
40.136818,-88.187936
40.098287,-88.187614
40.184934,-88.180649
40.065295,-88.240091
40.321988,-88.153593
40.313429,-88.153267
40.105719,-88.190778
40.105719,-88.190778
40.111277,-88.207467
40.111277,-88.207467
40.113192,-88.0417
40.11337,-88.162846
40.11337,-88.162846
40.113192,-88.0417
40.112458,-88.207457
40.112458,-88.207457
40.083453,-88.233039
40.112458,-88.207457
40.114548,-88.219444
40.114548,-88.219444
40.109274,-88.193334
40.093854,-88.191858
40.112458,-88.207457
40.120096,-88.219395
40.123701,-88.219465
40.123701,-88.219465
40.112458,-88.207457
40.184934,-88.180649
40.063364,-88.247297
40.111661,-88.207763
40.111661,-88.207763
40.104866,-88.176392
40.136001,-88.245376
40.310895,-88.155823
40.282057,-88.289585
40.112458,-88.207457
40.126421,-88.243647
40.126421,-88.243647
39.498563,-88.176249
40.315873,-88.1365
40.1094,-88.17436
40.1094,-88.17436
40.1094,-88.17436
40.1094,-88.17436
40.076154,-88.200453
40.076154,-88.200453
40.18599,-88.298078
40.18599,-88.298078
40.18599,-88.298078
40.128807,-88.220202
40.112458,-88.207457
40.112458,-88.207457
40.270407,-88.17576
40.321988,-88.153593
40.321988,-88.153593
40.294753,-88.158653
40.294753,-88.158653
40.117424,-88.213451
40.103791,-88.189532
40.132274,-88.218636
40.18599,-88.298078
40.18599,-88.298078
40.094723,-88.194808
40.126255,-88.228587
40.311261,-88.142422
40.129884,-88.197954
40.129884,-88.197954
40.103054,-88.205007
40.113595,-88.205005
40.069035,-88.253433
40.069053,-88.255327
40.114976,-88.219349
40.116328,-88.243522
40.127653,-88.219526
40.127653,-88.219526
40.069035,-88.253433
40.310682,-88.141645
40.079289,-88.247546
40.079289,-88.247546
40.112458,-88.207457
40.116426,-88.208035
40.116426,-88.208035
40.116426,-88.208035
40.116426,-88.208035
40.116426,-88.208035
40.116426,-88.208035
40.116426,-88.208035
40.112458,-88.207457
40.312036,-88.155834
40.116328,-88.243522
40.110631,-88.217768
40.370983,-88.059705
40.308242,-88.159665
40.110676,-88.214548
40.112458,-88.207457
40.312036,-88.155834
40.112786,-88.223968
40.112786,-88.223968
40.093065,-88.192989
40.093065,-88.192989
40.184934,-88.180649
40.184934,-88.180649
40.116328,-88.243522
40.116328,-88.243522
40.184934,-88.180649
40.112458,-88.207457
40.079289,-88.247546
40.111277,-88.207467
41.142863,-87.869119
40.18599,-88.298078
40.054599,-88.208028
40.18599,-88.298078
40.18599,-88.298078
40.18599,-88.298078
40.069035,-88.253433
40.069035,-88.253433
40.100753,-88.196971
40.100753,-88.196971
40.100753,-88.196971
40.100753,-88.196971
40.100753,-88.196971
40.112891,-88.174921
40.112891,-88.174921
40.116473,-88.205021
40.116473,-88.205021
40.116473,-88.205021
40.116473,-88.205021
40.116473,-88.205021
40.116473,-88.205021
39.986379,-88.262567
40.128948,-88.21952
40.128948,-88.21952
40.112458,-88.207457
40.125562,-88.200339
40.281877,-88.403491
40.105583,-88.21311
40.11359,-88.213223
40.11359,-88.213223
40.087865,-88.183333
40.310585,-88.161982
40.07431,-88.251333
40.122071,-88.197211
40.079289,-88.247546
40.184934,-88.180649
40.079289,-88.247546
40.28809,-88.166925
40.195612,-88.379344
38.525503,-89.1027
38.525503,-89.1027
40.079289,-88.247546
40.079289,-88.247546
40.112458,-88.207457
40.10626,-88.195277
40.10626,-88.195277
40.111277,-88.207467
38.598587,-90.016655
40.112458,-88.207457
40.116348,-88.195805
40.112717,-88.208937
40.112717,-88.208937
40.112717,-88.208937
40.112717,-88.208937
40.069035,-88.253433
40.069035,-88.253433
40.281877,-88.403491
40.112826,-88.220664
40.112458,-88.207457
40.112458,-88.207457
40.308242,-88.159665
40.076154,-88.200453
40.112458,-88.207457
40.112458,-88.207457
40.306468,-88.146295
40.11149,-88.216065
40.112458,-88.207457
40.112443,-88.169756
40.111277,-88.207467
40.111277,-88.207467
40.092284,-88.194731
40.123701,-88.219465
40.112458,-88.207457
40.110615,-88.047612
40.113545,-88.210341
40.355109,-88.290267
40.355109,-88.290267
40.355109,-88.290267
40.049781,-88.252065
40.312036,-88.155834
40.110631,-88.217768
39.879348,-88.330758
40.0989,-88.2209
40.101866,-88.201818
40.110631,-88.217768
40.110584,-88.219328
40.318215,-88.146516
40.13265,-88.26131
40.13512,-88.26545
40.098702,-88.388356
40.069035,-88.253433
40.112458,-88.207457
40.312036,-88.155834
40.312036,-88.155834
40.098702,-88.388356
40.098702,-88.388356
40.127704,-88.199245
40.308242,-88.159665
40.18599,-88.298078
40.101022,-88.183781
40.113595,-88.205005
40.079289,-88.247546
40.111277,-88.207467
40.112458,-88.207457
40.111277,-88.207467
40.210058,-88.365029
40.30725,-88.16712
40.111277,-88.207467
40.112458,-88.207457
40.111277,-88.207467
40.094997,-88.249354
40.076154,-88.200453
40.112458,-88.207457
40.112458,-88.207457
40.111277,-88.207467
40.111277,-88.207467
40.076154,-88.200453
40.076154,-88.200453
40.076154,-88.200453
40.076154,-88.200453
40.076154,-88.200453
40.111277,-88.207467
40.317453,-88.146367
40.204871,-88.363439
40.204871,-88.363439
40.204871,-88.363439
40.315873,-88.1365
40.112458,-88.207457
40.1174,-88.22713
40.298108,-88.15822
40.355109,-88.290267
40.305582,-88.139819
40.311454,-88.193874
40.311454,-88.193874
40.311454,-88.193874
40.076154,-88.200453
40.112458,-88.207457
40.113213,-88.043434
40.198775,-88.376801
40.132398,-88.197259
40.132398,-88.197259
40.132398,-88.197259
40.132398,-88.197259
40.112458,-88.207457
40.112458,-88.207457
40.308242,-88.159665
40.10832,-88.214462
40.312036,-88.155834
40.312036,-88.155834
40.312036,-88.155834
40.099157,-88.200102
40.105671,-88.200211
40.312036,-88.155834
40.308784,-88.150616
40.123777,-88.205344
40.286699,-88.166654
40.093851,-88.190661
40.310363,-88.162287
40.113532,-88.206864
40.113532,-88.206864
40.113532,-88.206864
40.308784,-88.150616
40.18599,-88.298078
40.113237,-88.16273
40.084031,-88.104785
40.084031,-88.104785
40.09814,-88.19278
40.112972,-88.193429
40.110193,-88.204892
40.079289,-88.247546
40.079289,-88.247546
40.282057,-88.289585
40.095949,-88.190685
40.095949,-88.190685
40.11318,-88.368353
40.116397,-88.197342
40.079289,-88.247546
40.312036,-88.155834
40.113545,-88.210341
39.476494,-88.345673
39.476494,-88.345673
40.049781,-88.252065
40.194439,-88.401291
40.079289,-88.247546
40.308242,-88.159665
40.308242,-88.159665
40.308242,-88.159665
40.116348,-88.195805
40.306153,-88.134731
40.112458,-88.207457
40.103746,-88.21602
40.112458,-88.207457
40.112458,-88.207457
40.120096,-88.219395
40.112458,-88.207457
40.112458,-88.207457
40.1174,-88.22713
40.120096,-88.219395
40.112458,-88.207457
40.095949,-88.190685
40.133588,-88.2162
40.133588,-88.2162
40.112458,-88.207457
40.120096,-88.219395
40.308242,-88.159665
40.083505,-87.958532
40.312036,-88.155834
40.049781,-88.252065
40.120096,-88.219395
40.09834,-88.205697
40.281877,-88.403491
40.120096,-88.219395
40.112458,-88.207457
40.112458,-88.207457
40.282057,-88.289585
40.282057,-88.289585
40.312036,-88.155834
40.307891,-88.148693
40.122071,-88.197211
40.122071,-88.197211
39.998785,-88.15445
40.098285,-88.188328
40.073477,-88.207047
40.112458,-88.207457
40.112458,-88.207457
40.1407,-88.191398
40.083466,-88.230289
40.083466,-88.230289
40.083466,-88.230289
40.320108,-88.139299
40.11013,-88.2218
40.11013,-88.2218
40.11013,-88.2218
40.112134,-88.217799
40.312771,-88.136486
40.312771,-88.136486
40.312771,-88.136486
40.311261,-88.142422
40.312036,-88.155834
40.312036,-88.155834
40.312036,-88.155834
40.312036,-88.155834
40.112134,-88.217799
40.054633,-88.266626
40.103102,-88.190004
40.115093,-88.182644
40.204919,-88.366167
40.099181,-88.197861
40.317502,-88.149338
40.079289,-88.247546
40.116328,-88.243522
40.204919,-88.366167
40.122071,-88.198392
40.079289,-88.247546
40.110753,-88.208973
40.112458,-88.207457
40.127218,-88.244447
40.116473,-88.205021
40.116473,-88.205021
41.794288,-87.944106
40.086542,-88.192281
40.112458,-88.207457
40.318132,-88.135235
40.318132,-88.135235
40.079289,-88.247546
40.119177,-88.221754
40.112458,-88.207457
40.306596,-88.14066
40.302472,-88.133435
40.206091,-88.363167
40.206091,-88.363167
40.206091,-88.363167
40.133588,-88.2162
40.080084,-88.185243
40.080084,-88.185243
40.312036,-88.155834
40.312036,-88.155834
40.312036,-88.155834
40.312036,-88.155834
40.307429,-88.16194
40.117172,-88.176471
40.117207,-88.173728
40.032416,-87.95802
40.116328,-88.243522
40.069035,-88.253433
40.076154,-88.200453
40.069035,-88.253433
40.270407,-88.17576
40.05485,-88.251354
40.184934,-88.180649
40.184934,-88.180649
40.184934,-88.180649
40.308318,-88.021387
40.310645,-88.152151
40.30831,-88.019677
40.303927,-88.132637
40.310895,-88.155823
40.138319,-88.271072
40.308242,-88.159665
40.308242,-88.159665
40.308242,-88.159665
40.112458,-88.207457
40.076154,-88.200453
40.302324,-88.129368
40.125579,-88.226423
40.125579,-88.226423
40.125579,-88.226423
40.125579,-88.226423
40.069035,-88.253433
40.069035,-88.253433
40.308784,-88.150616
40.310617,-88.158581
40.069035,-88.253433
40.260613,-88.212834
40.112134,-88.217799
40.112531,-88.204921
40.112531,-88.204921
40.069035,-88.253433
40.068097,-88.249292
40.068982,-88.246921
40.083553,-88.229342
40.112458,-88.207457
40.093854,-88.191858
40.305824,-88.169709
40.112458,-88.207457
40.304426,-88.125487
40.128948,-88.21952
40.128948,-88.21952
40.317502,-88.149338
40.317502,-88.149338
40.317502,-88.149338
40.115679,-88.180416
40.307166,-88.174775
40.307166,-88.174775
40.312036,-88.155834
40.070643,-88.251551
40.103054,-88.205007
40.112458,-88.207457
40.312036,-88.155834
40.103836,-88.186588
40.112458,-88.207457
40.112458,-88.207457
40.11887,-88.207577
40.112458,-88.207457
40.116473,-88.205021
40.310772,-88.174743
40.127653,-88.219526
40.127653,-88.219526
40.18599,-88.298078
40.107356,-88.195692
40.184934,-88.180649
40.104106,-88.20965
40.104106,-88.20965
40.302324,-88.129368
40.302324,-88.129368
40.302324,-88.129368
40.324201,-88.133379
40.114548,-88.219444
40.113237,-88.16273
40.007301,-88.161395
40.007301,-88.161395
40.141842,-88.204792
40.115742,-88.189484
40.111534,-88.213186
40.024692,-88.073307
40.286699,-88.166654
40.13136,-88.244778
40.13136,-88.244778
40.13136,-88.244778
40.093854,-88.191858
40.003637,-88.159964
40.094293,-88.190668
40.206083,-88.365327
40.112482,-88.206884
40.102398,-88.191765
40.097056,-88.299962
40.097056,-88.299962
40.112458,-88.207457
40.314203,-88.160522
40.007301,-88.161395
40.098475,-88.293367
40.112458,-88.207457
40.112458,-88.207457
40.112482,-88.206884
40.294753,-88.158653
40.098385,-88.194127
40.098385,-88.194127
40.069024,-88.251594
40.208565,-88.363001
40.305865,-88.136454
40.307166,-88.174775
40.112458,-88.207457
40.112458,-88.207457
40.112458,-88.207457
40.049781,-88.252065
40.100496,-88.19726
40.100496,-88.19726
40.110631,-88.217768
40.112458,-88.207457
40.112458,-88.207457
40.093854,-88.191858
40.093854,-88.191858
40.093854,-88.191858
40.317479,-88.146624
40.116473,-88.205021
40.116473,-88.205021
40.317502,-88.149338
40.112458,-88.207457
40.317479,-88.146624
40.112458,-88.207457
40.313955,-88.355429
40.111277,-88.207467
40.318132,-88.135235
40.317479,-88.146624
40.317502,-88.149338
40.317502,-88.149338
40.112833,-88.219436
40.112833,-88.219436
40.114093,-88.215792
40.103764,-88.203783
40.105748,-88.183215
40.317502,-88.149338
40.112458,-88.207457
40.308242,-88.159665
40.032416,-87.95802
40.197273,-88.377216
40.194439,-88.401291
40.049781,-88.252065
40.118012,-88.20408
40.116426,-88.208035
40.116426,-88.208035
